0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,label
0,0,0,1,0,0,0.537037,0,1,0.20765,0.546584,0.061728,0.067485,0.998795,0.988515,0.958824,0.177914,0.916667,0.433333,0,0,0,1,0,0,0.983051,0,1,0.048370383,0,0,0,0,1,1,1,0,0,0,1,1,0.166667,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.992779,0.991348,0.888889,0.421965,0.583333,0.386364,0,0,0,1,0,0,0.974576,0.974576,1,0.549466763,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970793,0.98885,0.905556,0.421965,0.583333,0.613636,0,0,0,1,0,0,0.957627,0.966102,1,0.323669992,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.789157,0,1,0.89,0.689266,0.695652,0.699454,0.987732,0.984371,0.85,0.843931,0.625,0.5,0,0,0,0,1,0,0.966102,0.966102,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0.572289,0,1,0.49,0.485876,0.478261,0.469945,0.987171,0.99321,0.9,0.421965,0.583333,0.340909,0,0,0,0,1,0,0.983051,0.983051,1,0.070966163,0,0,0,0,1,0,1,0,0,0,1,1,0.25,0,0,0,1,0
0,0,0,1,0,0,0.680723,0,1,0.01,0.355932,0.282609,0.278689,0.988687,0.992725,0.911111,0.092486,0.75,0.795455,0,0,0,0,1,0,0.940678,0.940678,1,0.228940041,0,0,0,0,1,1,1,0,0,0,1,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0.425926,0,1,0.63388,0.546584,0.537037,0.539877,0.971705,0.988767,0.964706,0.441718,0.833333,0.533333,0,0,0,0,1,0,0.90678,0.890756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.970748,0.98887,0.941176,0.466258,0.75,0.533333,0,0,0,0,1,0,0.974576,0.966387,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.97757,0.99364,0.883333,0.421965,0.666667,0.727273,0,0,0,1,0,0,0.949153,0.949153,1,0.446536704,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971854,0.988631,0.905556,0.421965,0.583333,0.590909,0,0,0,0,1,0,0.957627,0.957627,1,0.529580301,0,0,0,0,1,1,1,0,0,0,0,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0,0,0.947059,0.460123,0.916667,0.566667,0,0,0,0,1,0,0.974576,0.97479,1,0.580809533,0,0,0,0,1,1,1,0,0,0,0,0,0.277778,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.911111,0.421965,0.625,0.659091,0,0,0,1,0,0,0.949153,0.957627,1,0.287417824,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.988424,0.983984,0.888889,0.427746,0.583333,0.204545,0,1,0,0,0,0,0.991525,1,1,0.524899904,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0.525424,0.516304,0.513661,0.988495,0.983996,0.894444,0.421965,0.583333,0.363636,0,0,0,0,1,0,0.974576,0.974576,1,0.796412113,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970791,0.988851,0.9,0.421965,0.75,0.818182,0,0,0,1,0,0,0.940678,0.940678,1,0.558794097,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.98363,0.996124,0.877778,0.421965,0.916667,0.931818,0,0,0,1,0,0,0.932203,0.932203,1,0.53190377,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971819,0.988646,0.911111,0.427746,0.625,0.318182,0,0,0,0,1,0,0.983051,0.983051,1,0.695737555,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970794,0.988852,0.894444,0.421965,0.583333,0.568182,0,0,0,1,0,0,0.957627,0.957627,1,0.859605847,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.989695,0.991683,0.877778,0.421965,0.625,0.318182,0,0,0,0,1,0,0.983051,0.983051,1,0.557683601,0,0,0,0,1,1,1,0,0,0,0,0,0.3125,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.983617,0.996127,0.888889,0.421965,0.666667,0.272727,0,0,0,0,1,0,0.983051,0.983051,1,0.859588071,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.903614,0,1,0.86,0.655367,0.516304,0.650273,0.984613,0.99692,0.877778,0.653179,0.625,0.636364,0,0,0,0,1,0,0.949153,0.949153,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.983635,0.996146,0.952941,0.460123,0.75,0.466667,0,0,0,0,1,0,0.983051,0.97479,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.983628,0.996141,0.894444,0.427746,0.583333,0.409091,0,0,0,0,1,0,0.966102,0.966102,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971817,0.988645,0.916667,0.421965,0.583333,0.522727,0,0,0,0,1,0,0.966102,0.966102,1,0.849064496,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971875,0.999993,0.888889,0.421965,0.583333,0.590909,0,0,0,1,0,0,0.957627,0.957627,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0.525424,0.516304,0.513661,0.983612,0.996124,0.838889,0.421965,0.708333,0.545455,0,0,0,1,0,0,0.957627,0.957627,1,0.521380194,0,0,0,0,1,1,1,0,0,0,1,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0.525424,0.516304,0.513661,0.983607,0.996124,0.883333,0.421965,0.666667,0.477273,0,0,0,1,0,0,0.966102,0.966102,1,0.799915092,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971876,0.999992,0.883333,0.433526,0.5,0.659091,0,0,0,0,1,0,0.949153,0.949153,1,0.540103876,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0.525424,0.516304,0.513661,0.983613,0.996127,0.872222,0.433526,0.583333,0.113636,0,0,1,0,0,0,1,1,1,0.795268156,0,0,0,0,1,1,1,0,0,0,1,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970798,0.988852,0.905556,0.421965,0.708333,0.431818,0,0,0,1,0,0,0.966102,0.966102,1,0.531921546,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970735,0.988865,0.9,0.421965,0.583333,0.613636,0,0,0,0,1,0,0.966102,0.966102,1,0.529580301,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.485,0.525424,0.516304,0.513661,0.991097,0.989913,0.9,0.416185,0.75,0.772727,0,0,0,1,0,0,0.940678,0.940678,1,0.571726885,0,0,0,0,1,1,1,0,0,0,1,0,0.375,0,0,1,0,0
0,0,0,1,0,0,0.421687,0,1,0.32,0.525424,0.516304,0.513661,0.97941,0.997823,0.877778,0.421965,0.625,0.431818,0,0,0,1,0,0,0.855932,0.847458,1,0.370411229,0,0,0,0,1,1,1,0,0,0,1,1,0.3125,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994424,0.99117,0.894444,0.421965,0.625,0.340909,0,0,1,0,0,0,0.974576,0.974576,1,0.547160025,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,0,1,0,0
0,0,0,1,0,0,0.325301,0,1,0.175,0.525424,0.11413,0.098361,0.977505,0.988893,0.933333,0.248555,0.75,0.863636,0,0,0,0,1,0,0.932203,0.932203,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.125,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994411,0.99117,0.9,0.421965,0.625,0.636364,0,0,0,0,1,0,0.957627,0.957627,1,0.720338921,0,0,0,0,1,1,1,0,0,0,0,0,0.125,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.894444,0.421965,0.625,0.5,0,0,0,0,1,0,0.966102,0.966102,1,0.544750813,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,0,0,1,0
0,0,0,1,0,0,0.783133,0,1,0.5,0.525424,0.516304,0.513661,0.994799,0.989815,0.905556,0.421965,0.583333,0.272727,0,0,0,0,1,0,0.983051,0.983051,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0.361446,0,1,0.47,0.525424,0.516304,0.513661,0.986727,0.993554,0.877778,0.421965,0.625,0.568182,0,0,0,0,1,0,0.872881,0.966102,1,0.095533023,0,0,0,0,1,1,1,0,0,0,1,1,0.375,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.971793,0.988642,0.9,0.416185,0.875,0.931818,0,0,0,0,1,0,0.932203,0.932203,1,0.80459549,0,0,0,0,0,1,1,0,0,0,1,0,0.125,0,1,0,0,0
0,1,0,0,0,0,0.23494,0,1,0.095,0.525424,0.516304,0.513661,0.97951,0.997781,0.872222,0.416185,0.583333,0.386364,0,1,0,0,0,0,0.974576,0.991525,1,0.705099396,0,0,0,0,1,1,1,0,0,0,1,1,0.5,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971845,0.999994,0.877778,0.416185,0.583333,0.613636,0,0,0,1,0,0,0.957627,0.966102,1,0.507354687,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.971943,0.99998,0.866667,0.421965,0.625,0.431818,0,0,0,1,0,0,0.974576,0.974576,1,0.798786819,0,0,0,0,1,1,1,0,0,0,1,0,0.125,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.983606,0.996124,0.877778,0.416185,0.625,0.772727,0,0,0,1,0,0,0.940678,0.940678,1,0.817460309,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.403614,0,1,0.23,0.525424,0.516304,0.513661,0.979415,0.99782,0.888889,0.421965,0.625,0.704545,0,0,0,1,0,0,0.847458,0.847458,1,0.452345375,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.97181,0.988645,0.911111,0.421965,0.583333,0.386364,0,0,0,0,1,0,0.974576,0.974576,1,0.54124888,0,0,0,0,1,1,1,0,0,0,0,1,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.894444,0.421965,0.625,0.431818,0,0,0,1,0,0,0.974576,0.974576,1,0.89939341,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.970803,0.988852,0.905556,0.421965,0.666667,0.431818,0,0,0,1,0,0,0.974576,0.974576,1,0.527240103,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971816,0.988644,0.911111,0.427746,0.583333,0.159091,0,1,0,0,0,0,0.991525,0.991525,1,0.629059665,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.888889,0.421965,0.625,0.409091,0,0,0,0,1,0,0.974576,0.974576,1,0.596292698,0,0,0,0,1,1,1,0,0,0,0,0,0.5625,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970785,0.988852,0.911111,0.421965,0.666667,0.386364,0,0,0,1,0,0,0.966102,0.966102,1,0.870129422,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971813,0.988644,0.905556,0.421965,0.625,0.431818,0,0,0,0,1,0,0.966102,0.974576,1,0.547108788,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994399,0.991167,0.894444,0.421965,0.625,0.295455,0,0,0,1,0,0,0.966102,0.966102,1,0.589271056,0,0,0,0,1,1,1,0,0,0,0,0,0.4375,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.97181,0.988646,0.911111,0.421965,0.583333,0.340909,0,0,0,0,1,0,0.983051,0.983051,1,0.885316664,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,1,0,0,0,0,0.39759,0,0,0.19,0.525424,0.516304,0.513661,0.983682,0.99244,0.905556,0.416185,0.583333,0.227273,0,1,0,0,0,0,0.991525,0.991525,1,0.295583424,0,0,0,0,0,1,0,0,0,0,1,1,0.1875,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.485,0.525424,0.516304,0.513661,0,0,0.911111,0.421965,0.666667,0.704545,0,0,0,0,1,0,0.949153,0.949153,1,0.568155938,0,0,0,0,1,1,1,0,0,0,1,0,0.375,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994385,0.991172,0.911111,0.421965,0.583333,0.590909,0,0,0,0,1,0,0.957627,0.957627,1,0.865431248,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970793,0.988851,0.905556,0.421965,0.583333,0.590909,0,0,0,1,0,0,0.957627,0.957627,1,0.528401837,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.994389,0.991174,0.894444,0.421965,0.625,0.613636,0,0,0,1,0,0,0.957627,0.957627,1,0.55766687,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0,0,1,0,0
0,0,0,1,0,0,0.493976,0,1,0.55,0.525424,0.516304,0.513661,0,0,0.888889,0.404624,0.666667,0.454545,0,0,0,0,1,0,0,0.974576,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971951,0.99998,0.861111,0.421965,0.708333,0.795455,0,0,0,1,0,0,0.940678,0.949153,1,0.536601943,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.977668,0.993653,0.941176,0.466258,0.75,0.433333,0,0,0,1,0,0,0.983051,0.97479,1,0.58200682,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0.63253,0,1,0.49,0.525424,0.516304,0.513661,0,0,0.916667,0.404624,0.666667,0.590909,0,0,0,0,1,0,0.966102,0.966102,1,0.027675622,0,0,0,0,0,0,0,0,0,0,1,1,0.25,0,0,0,1,0
0,0,0,1,0,0,0.578313,0,1,0.23,0.242938,0.25,0.513661,0.991483,0.990247,0.905556,0.213873,0.625,0.5,0,0,0,0,1,0,0.957627,0.957627,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0.4375,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.991552,0.990245,0.911111,0.416185,0.666667,0.795455,0,0,0,0,1,0,0.949153,0.949153,1,0.510874396,0,0,0,0,0,1,1,0,0,0,0,0,0.0625,0,1,0,0,0
0,1,0,0,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.9708,0.988853,0.905556,0.427746,0.583333,0.181818,0,0,1,0,0,0,0.991525,1,1,0.537798185,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0.546584,0.537037,0.539877,0.953472,0.986473,0.952941,0.466258,0.75,0.433333,0,0,0,0,1,0,0.966102,0.957983,1,0.815059462,0,0,0,0,1,1,1,0,0,0,1,0,0.055556,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0,0.546584,0.537037,0.539877,0.965615,0.995156,0.976471,0.466258,0.75,0.1,0,0,0,1,0,0,1,0.991597,1,0.815042731,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.977663,0.993647,0.888889,0.416185,0.625,0.659091,0,0,0,1,0,0,0.957627,0.957627,1,0.557649094,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971862,0.988629,0.9,0.427746,0.583333,0.318182,0,0,0,1,0,0,0.983051,0.983051,1,0.528436344,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,1,0,0,0,0
0,0,0,1,0,0,0.210843,0,1,0.6,0.615819,0.603261,0.513661,0.971702,0.988674,0.905556,0.468208,0.583333,0.340909,0,0,0,0,1,0,0.974576,0.974576,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0625,0,0,0,1,0
0,0,0,1,0,0,0.26506,0,1,0.485,0.525424,0.516304,0.513661,0.971642,0.988686,0.9,0.421965,0.583333,0.636364,0,0,0,1,0,0,0.847458,0.847458,1,0.14003549,0,0,0,0,1,1,1,0,0,0,1,1,0.125,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0.655,0.525424,0.516304,0.513661,0.99867,0.988458,0.894444,0.427746,0.583333,0.204545,0,1,0,0,0,0,0.991525,0.991525,0,0.531955007,0,0,0,0,1,1,1,0,0,1,0,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.983619,0.996125,0.872222,0.421965,0.583333,0.409091,0,0,0,1,0,0,0.974576,0.974576,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.994391,0.991172,0.911111,0.421965,0.625,0.386364,0,0,0,1,0,0,0.974576,0.983051,1,0.791731716,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0,0,0.911111,0.421965,0.666667,0.590909,0,0,0,0,1,0,0.957627,0.957627,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971813,0.988645,0.9,0.427746,0.583333,0.25,0,1,0,0,0,0,0.991525,0.991525,1,0.554163891,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0.525424,0.516304,0.513661,0.983613,0.996123,0.883333,0.427746,0.708333,0.386364,0,0,0,1,0,0,0,0.974576,1,0.803451532,0,0,0,0,1,1,1,0,0,0,1,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.977604,0.993637,0.9,0.421965,0.583333,0.522727,0,0,0,1,0,0,0.957627,0.957627,1,0.529598078,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0.5,0.525424,0.516304,0.513661,0.971809,0.988644,0.905556,0.421965,0.5,0.659091,0,0,0,0,1,0,0.949153,0.949153,1,0.88415493,0,0,0,0,1,1,1,0,0,0,0,0,0.125,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.970732,0.988864,0.9,0.416185,0.625,0.659091,0,0,0,1,0,0,0.949153,0.957627,1,0.801110287,0,0,0,0,1,1,0,0,0,0,1,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.982427,0.988998,0.952941,0.460123,0.75,0.4,0,0,0,0,1,0,0.983051,0.97479,1,0.539225518,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971949,0.999978,0.888889,0.410405,0.541667,0.659091,0,0,0,1,0,0,0.949153,0.949153,1,0.531938276,0,0,0,0,0,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.53012,0,1,0.675,0.525424,0.516304,0.513661,0.996199,0.98966,0.877778,0.410405,0.375,0.386364,0,0,0,0,1,0,0.864407,0.864407,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4375,0,0,0,1,0
0,0,0,1,0,0,0.277108,0,1,0.24,0.129944,0.13587,0.513661,0.9855,0.992091,0.916667,0.289017,0.541667,0.454545,0,0,0,1,0,0,0,0.974576,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0.375,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.994395,0.991175,0.964706,0.460123,0.833333,0.533333,0,0,0,1,0,0,0.983051,0.97479,1,0.548701336,0,0,0,0,1,1,1,0,0,0,0,0,0.111111,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.983616,0.996126,0.9,0.421965,0.625,0.568182,0,0,0,1,0,0,0.957627,0.957627,1,0.801093557,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.578313,0,1,0.5,0.525424,0.516304,0.513661,0.99183,0.991757,0.905556,0.421965,0.583333,0.5,0,0,0,1,0,0,0.966102,0.966102,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.125,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.98361,0.996125,0.866667,0.421965,0.583333,0.477273,0,0,0,1,0,0,0.974576,0.974576,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.9944,0.991181,0.947059,0.460123,0.75,0.766667,0,0,0,1,0,0,0.966102,0.957983,1,0.590319859,0,0,0,0,1,1,1,0,0,0,0,0,0.388889,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.987557,0.993074,0.894444,0.421965,0.583333,0.636364,0,0,0,1,0,0,0.957627,0.957627,1,0.549448987,0,0,0,0,1,1,1,0,0,0,0,1,0.1875,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.894444,0.421965,0.625,0.659091,0,0,0,0,1,0,0.957627,0.957627,1,0.549466763,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0,0,0,1,0
0,0,0,1,0,0,0.831325,0,1,0.18,0.525424,0.331522,0.322404,0.985807,0.994546,0.916667,0.213873,0.583333,0.454545,0,0,0,1,0,0,0.966102,0.966102,1,0.29913764,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.485,0.525424,0.516304,0.513661,0.965674,0.995139,0.916667,0.421965,0.583333,0.477273,0,0,0,1,0,0,0.966102,0.966102,1,0.503852754,0,0,0,0,1,1,1,0,0,0,1,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.63253,0,1,0.33,0.525424,0.516304,0.513661,0.965998,0.986923,0.905556,0.421965,0.583333,0.431818,0,0,0,0,1,0,0.949153,0.949153,1,0.31437612,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0.445783,0,1,0.745,0.525424,0.516304,0.513661,0.97271,0.988718,0.85,0.791908,0.833333,0.931818,0,0,0,0,1,0,0.932203,0.932203,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0625,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0.5,0.525424,0.516304,0.513661,0.970801,0.988852,0.905556,0.421965,0.583333,0.590909,0,0,0,1,0,0,0.957627,0.957627,1,0.530742035,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.972547,0.988743,0.947059,0.460123,0.75,0.5,0,0,0,0,1,0,0.974576,0.966387,1,0.5630029,0,0,0,0,1,1,1,0,1,0,0,0,0.222222,0,1,0,0,0
0,0,0,1,0,0,0.096386,0,1,0.225,0.525424,0.516304,0.513661,0.987241,0.993341,0.894444,0.416185,0.625,0.704545,0,0,0,0,1,0,0.847458,0.847458,1,0.469907323,0,0,0,0,1,1,1,0,0,0,1,1,0.1875,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.971804,0.988648,0.958824,0.466258,0.916667,0.5,0,0,0,0,1,0,0.974576,0.97479,1,0.541567808,0,0,0,0,1,1,1,0,0,0,0,0,0.111111,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.953458,0.986467,0.916667,0.421965,0.583333,0.522727,0,0,0,0,1,0,0.957627,0.957627,1,0.531938276,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.983606,0.996123,0.872222,0.421965,0.708333,0.636364,0,0,0,1,0,0,0.949153,0.949153,1,0.527240103,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.608434,0,1,0.39,0.39548,0.396739,0.387978,0.982034,0.992627,0.911111,0.271676,0.583333,0.318182,0,0,0,0,1,0,0.983051,0.991525,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0.125,0,0,0,1,0
